-35778.68168151227,-16873.161271124376,2733.191582206712,-11110.434147570712,-7227.556610639229,-75508.55448417326,56395.99289352868,18314.069441102758,-12201.716917538217,57993.69968040348
-14916.358162548626,16809.546654347138,6084.743365391376,51303.54228395036,59872.35385357266,-93709.30588949533,54203.18699982606,-22629.547186060285,4829.277325984363,59317.93486251078
90320.1169890467,-22794.19494281313,-42057.62256969595,-63145.58788101068,-28515.208332804228,-43377.32437232394,12637.689106257036,-1866.5143466532538,24895.821982960344,3400.3975035426984
37376.8074860157,-3643.1645948628375,3815.628331491432,-7882.275038390956,-39981.02267551628,-17105.774409628764,17014.40990976097,22363.413449390537,41510.58288670697,93094.2836653003
15322.170505744252,-65652.7957630064,33288.1603068456,41711.83151352114,-27756.720022790767,14054.532943927057,33308.99335086233,11646.492559360058,2185.0751098073506,132955.3283476702
56771.041640974705,35288.10303436686,-21014.172613013474,-53672.293215749094,-50507.105848850944,5878.816043673231,-40958.7884779179,-39440.65103944901,-923.7690505899212,127250.61100674863
-6067.214910992597,20160.19967674487,10185.133498233234,-63432.590267183245,2064.2748664704272,-102710.92298902813,19310.48572264754,9289.951008712284,-46610.14538681564,41680.528632744354
39722.261355792776,-66672.25266093771,-37140.352893062714,-24860.322085991,35197.76116483647,37359.34522573724,-21105.242926344166,87790.72517096913,-3780.4115472375324,47422.215990816716
39436.992918183205,12740.588945748013,30395.621771483882,-45029.5096223566,52546.395473772565,-42189.84843599932,-3138.101580825785,14691.697324583842,27837.37951655587,96150.08414019264
-4022.755139139628,3680.6644483080227,-34600.51844668318,-30132.10504849029,-58919.110003460446,-74035.61623155145,-6355.789234077764,52702.07561827076,-78496.53193874017,69001.57364899837
4181.819842065016,-53355.54554818843,48767.27668916445,17591.945144293462,-43231.93103257478,-105784.85908876287,-10371.645128251726,14226.381746360119,18361.291600446955,2519.0264816083604
-2830.8016049272583,-25623.775709452395,-13799.089226630434,19664.34036864857,10804.377762196717,-13718.546506295617,-14874.2829206961,20351.00660168026,40331.92171485145,44662.808713373815
24917.655305207787,-31812.099477872205,-53208.32239230854,-44324.82222187474,-5571.568065547234,-59509.677289955776,16919.61161689556,26713.081296190638,-52382.23761885651,80921.93448540143
35900.3376158897,15097.810990794023,25413.98839715936,58163.47501416237,-57757.30426305397,-70705.3651771612,-44658.304453339864,75096.69874914954,-9075.01631989365,122024.86635774457
-37460.75455011815,-6757.364137011061,31436.86256661872,41330.6984888014,-33268.46156016744,-74011.27808325266,-32943.64497865864,13810.474270731012,20181.007003964773,17710.004074888795
9088.826313288067,-74882.11588547638,35529.09169100948,-33097.85332616523,32389.819454111097,-94627.77080291127,-1254.749823725717,-4858.396796538558,-8389.812102947531,18372.515165943838
1999.53812535356,-9968.086585394189,17633.277963233348,4310.623636367614,-6966.789110684539,-55033.61348435859,-11790.17127791686,45628.281956758554,3156.0430177667263,14790.860270076631
13059.324053603137,-43890.542285348,-38020.56922064445,-5336.9392437523065,-16879.193137371876,-50033.045019515666,-23156.21747483174,-8410.389114051593,-82911.44902187018,57326.00911229102
29671.50393263752,-72662.08544763198,-30336.794558191712,-55843.141732934026,-48240.0362847779,-32246.11643736722,33594.501027950035,-23796.16410241662,-7055.321424121311,-17376.74158541774
18356.063888919834,-3770.15084304092,3499.87570842545,-38514.63793436175,-20507.963315051555,-73640.75923499526,-20453.661537685868,-140.26623516597897,43543.75747218483,32564.152475249786
-33955.45489828357,-19472.41242713064,60321.04407245168,-3585.150014284196,36938.84851191408,19465.88615407278,2499.0453342285473,18278.252169766496,49181.39095670762,32073.22447269352
63474.556039767805,-21124.73460575455,-69046.61115541203,25013.72060286252,15106.992330310484,14836.435938554225,-6718.19763982465,-7307.987059374227,47386.31318298005,18448.585712638334
50317.947566135794,6529.056490141231,-51179.396811117425,7570.177228655247,-31957.01984783018,122.98136537071855,10789.149380152448,-6631.7078381421525,21944.585321081522,90651.43898467941
-16530.58968730879,20062.440170235135,2182.782816542611,835.3706131699586,-8833.760056905385,-17991.408515837094,-53582.7014333643,22243.29169759839,54810.72413184949,31569.792928257375
-14124.685393807631,-32644.433200439016,7265.048904671243,-47745.70231981187,24148.2735678143,-71418.26175161477,-9766.014445132989,43704.20380102476,-18822.110831886566,-14956.252099836875
43218.12081011067,-53395.71084679724,-12847.386860154122,-84.13834895330251,-1410.9515023897125,-119512.36468084957,-656.0272358960103,19694.930638481972,-5327.572677109102,95428.18110381506
-7344.105073334966,-45065.99522851988,-14462.313433142046,-12954.858040346067,-21095.534305221514,26583.475768566157,60673.94407802457,20977.598704519485,57715.123098684555,25636.193374189126
-5474.040733303626,21507.784999113996,-33922.37884226611,-3447.281386593574,20317.41321984678,-10364.712923286506,26252.926646304666,40174.086620817936,33594.525917313396,69806.76912153835
-25969.264135929334,-8919.958179364743,-13110.7974645731,41003.781699247964,-9519.799032049174,-28581.23810275746,-2071.7876039753355,54267.18710008704,24289.363867345248,24768.939468395667
18468.770894578196,-10.920792605682323,-46279.89727334602,19658.704019690602,-30224.0525021322,-2622.5705402158624,11457.74281906123,17315.076571544934,29858.649609324322,19999.9376491453
-25107.226636111827,11021.148897785617,8960.46659827098,29508.731010095285,-7092.412596579288,-82908.62402549759,-17373.967124317125,-5230.614363319444,23736.56043389402,61772.58587284994
41049.136123356155,27564.87851423668,-31587.961367577198,44247.688181399615,32791.42814577266,-60841.325111984166,3263.865435948646,-33427.16926243968,7331.450231353717,69689.01620388604
-34834.961478687874,-18730.492230501983,58643.236226008834,31310.543324750164,69668.05215881483,-57644.17484779301,-25570.989923011733,18879.248329653907,-38281.99590009541,47562.33023696952
-15166.960996622549,45029.8381428505,22883.95265798049,-686.3748984170627,44577.52018465822,-67024.98560960859,39011.76634396479,11538.455551398672,-95357.38173981299,91403.8827610545
-9280.656086932311,-113804.00618083667,-8395.923643693714,44909.774611476954,-9523.841863788708,-51951.48611283061,9072.04427777324,-32246.48425549177,-13193.046449116771,11697.133319587585
-26099.734309916756,-61161.81155397697,26319.466988456545,-24813.494437269506,33057.81349504308,-87489.70720191118,18546.503819176236,98624.61905868855,35606.602213285994,45443.461727720285
54647.82557303616,-17139.71002668491,-54873.75271552299,22723.148686875706,72817.49909722712,-12963.550722034128,36332.652497034214,-11546.317254629803,9049.458103942836,5376.035580891901
-76965.30042411324,-31535.01270852521,-20742.401705368236,25408.42519717013,-19722.74474969361,-7617.853505940551,3534.591963327077,-23632.350330494155,83836.70127893217,105694.29713958423
-6425.322956940477,46591.87073912411,28884.119854385444,26813.30140281252,28650.287226914952,-30552.32452701912,34015.1336101289,-60384.23062268204,21112.79846989548,47917.81458486284
-54262.86837523269,24137.50111713468,-41075.52571992621,48898.1923442796,20704.9401929699,-41740.58404044507,55488.068810216566,-19924.556092745745,-25611.86071634727,58985.24509599905
59393.29694382931,-10312.890259467471,-31354.081871523947,-5744.5985120635105,1871.1244606444848,-27253.18498478856,-9418.317244211494,6896.795573706959,25104.286367407156,82401.88539477768
-17203.984424609982,-20604.008628242096,17952.799889354603,3289.87196408301,31903.214263810933,-102973.66875902638,7593.661647526619,42473.49938696461,45505.76285994436,71016.23074435827
6101.942466698103,-47646.25973301919,18812.406791132238,42496.7865265104,21336.62683943491,-39546.61409768463,-35335.46238588033,47475.2916936246,-5001.323665776411,56254.958620861056
57017.844493219236,-23983.406235212868,16103.96045032937,5974.868443883113,19562.001755499212,-93129.28108815335,20485.742578139405,-20771.850083742884,-7268.5218002627735,8914.830012104485
10308.972557064082,41135.75660686905,-10929.198524956808,-18161.811075954654,-59076.66917700386,-23791.819199702673,-36645.230090207755,-57832.32017405734,65299.001828666085,-2170.8298615111817
33516.53615135969,-6374.5554346438175,-24505.139447994545,20250.581992632833,-41653.84703575995,-6470.971834136315,11632.288579033027,-2305.731717855802,-40944.00832668912,28945.477535183232
-14599.833056534459,-76080.39908990513,64268.133416679375,-11506.67162842879,-2384.733186514847,-64069.96387238288,-45119.39930304084,-53821.7965079127,35889.535278014926,35901.761478808745
35225.33654322335,-2872.816150406345,-32196.863945581586,36386.60746299613,-19209.667634326568,-80561.43842683882,40085.38294230152,53198.98640950193,-44188.84927393377,-3810.541185898534
53870.59159946469,-59569.892592791315,-79157.63390389309,4552.174623071487,20574.320162480126,-42286.908747952075,-11622.434759696947,66147.285158612,8936.0051568507,49166.1080804007
48884.87735223837,-5542.31693347588,-25456.41822462125,9696.160785400727,46307.6826935435,-29527.04334557746,23020.376309352123,67249.57160783306,-52482.69748391114,88018.31689134022
78444.94966888259,26659.236720080135,7572.777666928032,-23276.07573715435,14742.596368538678,-88419.90300390602,37787.04539824327,5625.890709016353,16742.480412843088,77307.86892266812
-32650.1045028803,-15621.198533232297,-29788.4327633808,13202.791414177731,28920.83786313999,-9616.714359311443,11179.025811610247,53177.886987650345,-28908.638245486545,124671.49074830045
82688.2606707921,-58371.62299957808,-10417.323028195788,-57951.59692719331,-37809.606401982004,-26684.525424658434,-5684.262374247297,-13118.79036089195,11637.028074972906,83560.0347053796
